name,market,asset_type,status,capacity_mw,latitude,longitude,county,state,interconnection_node,pricing_hub_node,estimated_lcoe,offtake_price_mwh,overall_score,price_score,location_score,curtailment_score,interconnection_score,regulatory_score,financial_score,environmental_score,grid_stability_score,demand_proximity_score,development_risk_score
Leon Solar,ERCOT,solar,active,10.00,33.161140,-96.239739,Hunt,TX,LZ_CPS,LZ_CPS,,,60.12,56.53,62.81,95.75,55.05,50.00,52.99,68.05,50.00,45.61,25.00
Fort Detrick Solar PV,PJM,storage,active,6.00,39.440000,-77.450000,Frederick,MD,WESTERN HUB,WESTERN HUB,,,57.61,62.28,58.00,80.00,68.00,50.00,47.98,12.00,50.00,41.03,42.00
Fort Detrick Solar PV,PJM,solar,active,15.70,39.440000,-77.450000,Frederick,MD,WESTERN HUB,WESTERN HUB,,,58.58,54.36,58.00,72.00,60.00,50.00,55.76,80.23,50.00,49.64,42.00
"Davis Lane Solar, LLC",PJM,solar,active,5.00,36.107345,-76.529240,Perquimans,NC,WESTERN HUB,WESTERN HUB,,,56.45,54.36,58.00,72.00,60.00,50.00,47.09,74.76,50.00,39.40,42.00
Voyager Wind II,CAISO,wind,active,128.70,35.073377,-118.268616,Kern,CA,SP15,SP15,,,53.95,37.94,49.21,78.49,33.43,50.00,71.61,90.13,50.00,68.47,25.00
Voyager Wind III,CAISO,wind,active,43.20,35.060768,-118.264734,Kern,CA,SP15,SP15,,,51.92,37.94,49.21,78.49,33.43,50.00,63.34,84.91,50.00,58.70,25.00
Voyager Wind IV,CAISO,wind,active,21.60,35.077872,-118.249700,Kern,CA,SP15,SP15,,,50.63,37.94,49.21,78.49,33.43,50.00,58.09,81.60,50.00,52.50,25.00
"New Road Solar, LLC",PJM,solar,active,10.00,40.403238,-74.567786,Monmouth,NJ,WESTERN HUB,WESTERN HUB,,,57.74,54.36,58.00,72.00,60.00,50.00,52.34,78.07,50.00,45.61,42.00
Old Bridge Solar Farm,PJM,solar,active,8.80,40.444372,-74.243376,Monmouth,NJ,WESTERN HUB,WESTERN HUB,,,57.50,54.36,58.00,72.00,60.00,50.00,51.37,77.46,50.00,44.46,42.00
Raritan Solar - 53 Highway,PJM,solar,active,8.40,40.453864,-74.863033,Hunterdon,NJ,WESTERN HUB,WESTERN HUB,,,57.41,54.36,58.00,72.00,60.00,50.00,51.02,77.24,50.00,44.05,42.00
Stenner Creek Solar,CAISO,solar,active,4.50,35.320000,-120.691000,San Luis Obispo,CA,NP15,NP15,,,61.54,57.96,57.15,90.76,57.61,50.00,48.68,74.51,50.00,38.46,56.22
Montgomery County Solar,PJM,solar,active,1.90,39.113000,-77.236000,Montgomery,MD,WESTERN HUB,WESTERN HUB,,,54.64,54.36,58.00,72.00,60.00,50.00,39.76,70.14,50.00,30.74,42.00
CDCR (CA) - Solano State Prison,CAISO,solar,active,1.10,38.322720,-121.970620,Solano,CA,NP15,NP15,,,58.91,57.96,57.15,90.76,57.61,50.00,38.00,67.78,50.00,25.85,56.22
CDCR (CA) - Corcoran State Prison,CAISO,solar,active,5.00,36.065020,-119.557560,Kings,CA,NP15,NP15,,,61.73,57.96,57.15,90.76,57.61,50.00,49.47,75.01,50.00,39.40,56.22
CDCR (CA) - Wasco State Prison,CAISO,solar,active,1.50,35.600530,-119.403660,Kern,CA,NP15,NP15,,,59.49,57.96,57.15,90.76,57.61,50.00,40.35,69.26,50.00,28.63,56.22
West Moore Solar II,ERCOT,solar,active,5.00,33.617480,-96.628400,Grayson,TX,HB_NORTH,HB_NORTH,,,59.36,51.71,76.14,92.98,45.84,50.00,47.06,64.74,50.00,39.40,42.62
Kilroy Solar,CAISO,solar,active,1.10,32.936137,-117.234157,San Diego,CA,SP15,SP15,,,45.81,47.66,49.21,74.54,30.43,50.00,36.52,67.78,50.00,25.85,25.00
William G Mennen Sports Solar,PJM,solar,active,1.30,40.814851,-74.475860,Morris,NJ,WESTERN HUB,WESTERN HUB,,,53.93,54.36,58.00,72.00,60.00,50.00,36.88,68.32,50.00,27.35,42.00
Denison Solar Array,PJM,solar,active,1.90,40.073337,-82.517957,Licking,OH,WESTERN HUB,WESTERN HUB,,,54.64,54.36,58.00,72.00,60.00,50.00,39.76,70.14,50.00,30.74,42.00
Denton Energy Center,ERCOT,natural_gas,active,225.60,33.214869,-97.209692,Denton,TX,LZ_WEST,LZ_WEST,,,65.39,51.99,73.94,95.52,64.39,50.00,82.00,12.00,50.00,73.49,29.86
Whirlpool Corp-Greenville Wind Farm,PJM,wind,active,4.50,40.131293,-84.609857,Darke,OH,WESTERN HUB,WESTERN HUB,,,53.57,43.28,58.00,70.00,58.00,50.00,48.08,69.52,50.00,38.46,42.00
Vista Energy Storage System,CAISO,storage,active,40.00,33.203977,-117.253852,San Diego,CA,SP15,SP15,,,54.24,54.60,49.21,88.38,43.43,50.00,61.16,12.00,50.00,58.01,25.00
"Depot Solar Center, LLC",PJM,solar,active,15.00,37.276278,-79.116506,Campbell,VA,WESTERN HUB,WESTERN HUB,,,58.49,54.36,58.00,72.00,60.00,50.00,55.41,80.01,50.00,49.23,42.00
Lamesa II,ERCOT,solar,active,50.00,32.713326,-101.885218,Dawson,TX,LZ_SOUTH,LZ_SOUTH,,,65.31,54.11,76.30,92.76,52.90,50.00,64.85,75.74,50.00,60.01,44.14
PowerFin Kingsbery,ERCOT,solar,active,2.60,30.265877,-97.684861,Travis,TX,LZ_CPS,LZ_CPS,,,57.60,56.53,62.81,95.75,55.05,50.00,42.78,61.61,50.00,33.55,25.00
HEBT Irvine 1,CAISO,storage,active,5.50,33.713489,-117.852086,Orange,CA,SP15,SP15,,,51.01,54.60,49.21,88.38,43.43,50.00,46.13,12.00,50.00,40.26,25.00
HEBT Irvine 2,CAISO,storage,active,5.80,33.665246,-117.768222,Orange,CA,SP15,SP15,,,51.10,54.60,49.21,88.38,43.43,50.00,46.53,12.00,50.00,40.73,25.00
Richmond Solar Site 2,PJM,solar,active,7.40,39.833452,-84.816212,Wayne,IN,WESTERN HUB,WESTERN HUB,,,57.18,54.36,58.00,72.00,60.00,50.00,50.06,76.63,50.00,42.91,42.00
Hilltopper Wind Project,PJM,wind,active,185.00,40.030000,-89.381000,Logan,IL,WESTERN HUB,WESTERN HUB,,,60.50,43.28,58.00,70.00,58.00,50.00,76.23,87.28,50.00,71.72,42.00
Navy Yard Peaker Station,PJM,natural_gas,active,8.00,39.890223,-75.185539,Philadelphia,PA,WESTERN HUB,WESTERN HUB,,,59.02,52.78,58.00,88.00,70.00,50.00,57.77,12.00,50.00,43.61,42.00
GWCC PV Solar Farm,PJM,solar,active,1.60,39.017238,-76.908997,Prince Georges,MD,WESTERN HUB,WESTERN HUB,,,54.32,54.36,58.00,72.00,60.00,50.00,38.46,69.32,50.00,29.21,42.00
Kingsberry Energy Storage System,ERCOT,storage,active,1.50,30.266028,-97.686139,Travis,TX,LZ_CPS,LZ_CPS,,,57.72,64.77,62.81,97.45,68.05,50.00,36.57,12.00,50.00,28.63,25.00
System Control Center,ERCOT,storage,active,5.00,30.219946,-97.708808,Travis,TX,LZ_CPS,LZ_CPS,,,59.68,64.77,62.81,97.45,68.05,50.00,45.69,12.00,50.00,39.40,25.00
L'Oreal Solar - Florence,PJM,solar,active,1.10,38.987696,-84.608172,Boone,KY,WESTERN HUB,WESTERN HUB,,,53.62,54.36,58.00,72.00,60.00,50.00,35.62,67.53,50.00,25.85,42.00
Wistaria Ranch Solar,CAISO,solar,active,106.70,32.676000,-115.619000,Imperial,CA,SP15,SP15,,,54.33,47.66,49.21,74.54,30.43,50.00,71.18,89.63,50.00,66.79,25.00
Rotor Clip,PJM,solar,active,2.80,40.539051,-74.532375,Somerset,NJ,WESTERN HUB,WESTERN HUB,,,55.37,54.36,58.00,72.00,60.00,50.00,42.70,71.99,50.00,34.21,42.00
SunSelect1,CAISO,natural_gas,active,6.60,35.096709,-118.602184,Kern,CA,NP15,NP15,,,62.41,56.28,57.15,95.62,72.61,50.00,56.20,12.00,50.00,41.89,56.22
"Palmas Wind, LLC",ERCOT,wind,active,144.90,26.288889,-97.496389,Cameron,TX,HB_SOUTH,HB_SOUTH,,,64.88,42.92,77.55,92.89,49.75,50.00,74.13,82.70,50.00,69.53,40.77
"Midway Wind, LLC",ERCOT,wind,active,162.90,27.954976,-97.300202,San Patricio,TX,LZ_AEN,LZ_AEN,,,64.17,45.05,61.81,95.69,51.85,50.00,75.38,83.26,50.00,70.58,37.85
North 301 Solar,PJM,solar,active,20.00,36.213000,-77.624000,Halifax,NC,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
Edenton Solar,PJM,solar,active,5.00,36.054000,-76.544000,Chowan,NC,WESTERN HUB,WESTERN HUB,,,56.45,54.36,58.00,72.00,60.00,50.00,47.09,74.76,50.00,39.40,42.00
Live Oak Wind Project,ERCOT,wind,active,199.50,31.048557,-100.623114,Schleicher,TX,LZ_HOUSTON,LZ_HOUSTON,,,69.49,47.53,77.77,93.68,66.72,50.00,77.32,84.23,50.00,72.39,44.52
Gateway Solar,PJM,solar,active,7.60,38.376941,-75.274195,Worcester,MD,WESTERN HUB,WESTERN HUB,,,57.23,54.36,58.00,72.00,60.00,50.00,50.26,76.76,50.00,43.15,42.00
DG AMP Solar Smyrna,PJM,solar,active,1.20,39.279702,-75.622424,Kent,DE,WESTERN HUB,WESTERN HUB,,,53.79,54.36,58.00,72.00,60.00,50.00,36.28,67.94,50.00,26.63,42.00
"Cascade Energy Storage, LLC",CAISO,storage,active,25.00,37.920124,-121.239242,San Joaquin,CA,NP15,NP15,,,64.43,66.41,57.15,94.48,66.61,50.00,59.08,12.00,50.00,53.81,56.22
DG AMP Solar Piqua Staunton,PJM,solar,active,1.80,40.140866,-84.231480,Miami,OH,WESTERN HUB,WESTERN HUB,,,54.54,54.36,58.00,72.00,60.00,50.00,39.35,69.88,50.00,30.26,42.00
Chisum,ERCOT,solar,active,10.00,33.632910,-95.390710,Lamar,TX,LZ_HOUSTON,LZ_HOUSTON,,,66.35,59.70,77.77,93.92,69.72,50.00,53.40,68.05,50.00,45.61,44.52
"Ranchland Solar, LLC",PJM,solar,active,60.00,36.472591,-76.154089,Currituck,NC,WESTERN HUB,WESTERN HUB,,,61.08,54.36,58.00,72.00,60.00,50.00,65.91,86.63,50.00,61.64,42.00
DG AMP Solar Brewster,PJM,solar,active,1.90,40.702397,-81.589830,Stark,OH,WESTERN HUB,WESTERN HUB,,,54.64,54.36,58.00,72.00,60.00,50.00,39.76,70.14,50.00,30.74,42.00
"Princeton Energy Center, LLC",PJM,natural_gas,active,4.60,40.339838,-74.623930,Middlesex,NJ,WESTERN HUB,WESTERN HUB,,,58.12,52.78,58.00,88.00,70.00,50.00,53.58,12.00,50.00,38.66,42.00
RPUWD Scheuer Well Solar Project,CAISO,solar,active,3.00,34.111930,-117.273260,San Bernardino,CA,SP15,SP15,,,47.68,47.66,49.21,74.54,30.43,50.00,44.12,72.57,50.00,34.83,25.00
Soboba Community Solar Project,CAISO,solar,active,2.00,33.767061,-116.905874,Riverside,CA,SP15,SP15,,,46.92,47.66,49.21,74.54,30.43,50.00,41.05,70.64,50.00,31.20,25.00
"Sun Farm VI, LLC",PJM,solar,active,5.00,36.114444,-76.507778,Perquimans,NC,WESTERN HUB,WESTERN HUB,,,56.45,54.36,58.00,72.00,60.00,50.00,47.09,74.76,50.00,39.40,42.00
SeaWorld Aquatica,CAISO,solar,active,1.10,32.586536,-117.004884,San Diego,CA,SP15,SP15,,,45.81,47.66,49.21,74.54,30.43,50.00,36.52,67.78,50.00,25.85,25.00
Tulare BioMAT Fuel Cell,CAISO,natural_gas,active,2.80,36.187138,-119.375097,Tulare,CA,NP15,NP15,,,61.02,56.28,57.15,95.62,72.61,50.00,49.71,12.00,50.00,34.21,56.22
Danville,PJM,solar,active,6.00,36.660591,-79.299060,Pittsylvania,VA,WESTERN HUB,WESTERN HUB,,,56.79,54.36,58.00,72.00,60.00,50.00,48.47,75.63,50.00,41.03,42.00
"Dix Solar, L.L.C",PJM,solar,active,13.00,39.977433,-74.621862,Burlington,NJ,WESTERN HUB,WESTERN HUB,,,58.23,54.36,58.00,72.00,60.00,50.00,54.33,79.32,50.00,47.95,42.00
"Rio Bravo Windpower, LLC",ERCOT,wind,active,237.60,26.649000,-99.038700,Starr,TX,LZ_HOUSTON,LZ_HOUSTON,,,69.82,47.53,77.77,93.68,66.72,50.00,78.65,85.06,50.00,73.96,44.52
Bovine,ERCOT,solar,active,10.00,29.631324,-96.076894,Austin,TX,HB_NORTH,HB_NORTH,,,60.65,51.71,76.14,92.98,45.84,50.00,52.31,68.05,50.00,45.61,42.62
Bronson,ERCOT,solar,active,10.00,29.537482,-95.969548,Fort Bend,TX,HB_NORTH,HB_NORTH,,,60.65,51.71,76.14,92.98,45.84,50.00,52.31,68.05,50.00,45.61,42.62
Sterling Solar (TX),ERCOT,solar,active,10.00,33.166173,-96.172617,Hunt,TX,LZ_CPS,LZ_CPS,,,60.12,56.53,62.81,95.75,55.05,50.00,52.99,68.05,50.00,45.61,25.00
Lampwick,ERCOT,solar,active,7.50,30.872228,-99.537261,Menard,TX,LZ_NORTH,LZ_NORTH,,,58.79,51.16,75.61,92.77,44.05,50.00,50.05,66.68,50.00,43.03,34.22
Yellow Jacket,ERCOT,solar,active,5.00,31.933841,-97.653747,Bosque,TX,LZ_HOUSTON,LZ_HOUSTON,,,65.06,59.70,77.77,93.92,69.72,50.00,48.15,64.74,50.00,39.40,44.52
Eddy II,ERCOT,solar,active,10.00,31.291151,-97.260738,McLennan,TX,LZ_HOUSTON,LZ_HOUSTON,,,66.35,59.70,77.77,93.92,69.72,50.00,53.40,68.05,50.00,45.61,44.52
Cascade Solar (TX),ERCOT,solar,active,10.00,29.205355,-96.023384,Wharton,TX,HB_NORTH,HB_NORTH,,,60.65,51.71,76.14,92.98,45.84,50.00,52.31,68.05,50.00,45.61,42.62
"Stryker 22, L.L.C.",PJM,storage,active,19.80,40.665380,-75.144467,Warren,NJ,WESTERN HUB,WESTERN HUB,,,59.55,62.28,58.00,80.00,68.00,50.00,57.02,12.00,50.00,51.72,42.00
Plumsted 537 LLC,PJM,storage,active,19.80,40.109400,-74.497779,Ocean,NJ,WESTERN HUB,WESTERN HUB,,,59.55,62.28,58.00,80.00,68.00,50.00,57.02,12.00,50.00,51.72,42.00
BNB Camden Solar,PJM,solar,active,3.70,39.939030,-75.108020,Camden,NJ,WESTERN HUB,WESTERN HUB,,,55.88,54.36,58.00,72.00,60.00,50.00,44.81,73.32,50.00,36.71,42.00
National Raisin,CAISO,solar,active,2.90,36.624512,-119.673088,Fresno,CA,NP15,NP15,,,60.72,57.96,57.15,90.76,57.61,50.00,45.35,72.41,50.00,34.53,56.22
Toyota HQ Plan,ERCOT,solar,active,7.70,33.084219,-96.841130,Collin,TX,LZ_WEST,LZ_WEST,,,58.69,53.55,73.94,87.57,50.39,50.00,50.60,66.80,50.00,43.27,29.86
Phoebe Solar,ERCOT,solar,active,250.00,31.843422,-102.868295,Winkler,TX,LZ_WEST,LZ_WEST,,,65.18,53.55,73.94,87.57,50.39,50.00,76.96,83.43,50.00,74.41,29.86
Springfield Solar Project,PJM,solar,active,7.50,40.032087,-74.647387,Burlington,NJ,WESTERN HUB,WESTERN HUB,,,57.20,54.36,58.00,72.00,60.00,50.00,50.16,76.70,50.00,43.03,42.00
"Stratford Solar Center, LLC",PJM,solar,active,15.00,36.660483,-76.560930,Suffolk City,VA,WESTERN HUB,WESTERN HUB,,,58.49,54.36,58.00,72.00,60.00,50.00,55.41,80.01,50.00,49.23,42.00
Susquehanna University Solar,PJM,solar,active,3.00,40.795166,-76.882525,Snyder,PA,WESTERN HUB,WESTERN HUB,,,55.49,54.36,58.00,72.00,60.00,50.00,43.22,72.32,50.00,34.83,42.00
Bowie State Solar,PJM,solar,active,1.30,39.019083,-76.759479,Prince Georges,MD,WESTERN HUB,WESTERN HUB,,,53.93,54.36,58.00,72.00,60.00,50.00,36.88,68.32,50.00,27.35,42.00
Galloway 1 Solar Farm,ERCOT,solar,active,250.00,31.435932,-99.796613,Concho,TX,LZ_NORTH,LZ_NORTH,,,65.33,51.16,75.61,92.77,44.05,50.00,76.61,83.43,50.00,74.41,34.22
Tahoka Wind,ERCOT,wind,active,300.00,33.150904,-101.679188,Lynn,TX,LZ_SOUTH,LZ_SOUTH,,,66.41,43.08,76.30,92.47,49.90,50.00,79.67,86.18,50.00,76.04,44.14
WHA Southbridge Solar Park CSG,PJM,solar,active,1.40,39.723644,-75.545978,New Castle,DE,WESTERN HUB,WESTERN HUB,,,54.07,54.36,58.00,72.00,60.00,50.00,37.45,68.68,50.00,28.01,42.00
Holstein 1 Solar Farm,ERCOT,solar,active,200.00,32.104125,-100.162375,Nolan,TX,LZ_NORTH,LZ_NORTH,,,64.91,51.16,75.61,92.77,44.05,50.00,74.92,82.36,50.00,72.42,34.22
"Quakertown Solar Farm, LLC",PJM,solar,active,8.80,40.522818,-74.944168,Hunterdon,NJ,WESTERN HUB,WESTERN HUB,,,57.50,54.36,58.00,72.00,60.00,50.00,51.37,77.46,50.00,44.46,42.00
Victoria Port Power II LLC,ERCOT,natural_gas,active,100.00,28.698477,-96.946125,Victoria,TX,LZ_LCRA,LZ_LCRA,,,69.23,60.39,58.87,98.00,84.11,50.00,76.98,12.00,50.00,66.21,49.08
"Torrecillas Wind Energy, LLC",ERCOT,wind,active,300.00,27.614411,-98.794500,Webb,TX,LZ_WEST,LZ_WEST,,,63.26,42.63,73.94,87.07,47.39,50.00,79.59,86.18,50.00,76.04,29.86
Blue Summit II Wind,ERCOT,wind,active,99.40,34.225882,-99.477986,Wilbarger,TX,LZ_CPS,LZ_CPS,,,62.08,45.01,62.81,95.58,52.05,50.00,71.63,80.90,50.00,66.16,25.00
Colonial Trail West,PJM,solar,active,142.40,37.138889,-76.902222,Surry,VA,WESTERN HUB,WESTERN HUB,,,62.69,54.36,58.00,72.00,60.00,50.00,72.46,90.76,50.00,69.38,42.00
Spring Grove I,PJM,solar,active,97.90,37.173916,-76.919245,Surry,VA,WESTERN HUB,WESTERN HUB,,,61.99,54.36,58.00,72.00,60.00,50.00,69.62,88.97,50.00,66.02,42.00
Pacific Ethanol Madera Solar Array,CAISO,solar,active,4.30,36.916111,-119.971380,Madera,CA,NP15,NP15,,,61.45,57.96,57.15,90.76,57.61,50.00,48.33,74.29,50.00,38.05,56.22
Gavilan Community College Solar Project,CAISO,solar,active,1.40,37.003832,-121.593567,Santa Clara,CA,NP15,NP15,,,59.36,57.96,57.15,90.76,57.61,50.00,39.83,68.93,50.00,28.01,56.22
UC Merced Solar Hybrid,CAISO,solar,active,4.50,37.365688,-120.432228,Merced,CA,NP15,NP15,,,61.54,57.96,57.15,90.76,57.61,50.00,48.68,74.51,50.00,38.46,56.22
San Pablo Raceway,CAISO,solar,active,100.00,34.723748,-118.280345,Los Angeles,CA,SP15,SP15,,,54.21,47.66,49.21,74.54,30.43,50.00,70.68,89.32,50.00,66.21,25.00
Richmond Spider Solar,PJM,solar,active,20.00,38.247123,-77.786223,Spotsylvania,VA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
Pleinmont Solar 1,PJM,solar,active,75.00,38.247123,-77.786223,Spotsylvania,VA,WESTERN HUB,WESTERN HUB,,,61.49,54.36,58.00,72.00,60.00,50.00,67.60,87.70,50.00,63.64,42.00
Pleinmont Solar 2,PJM,solar,active,240.00,38.247123,-77.786223,Spotsylvania,VA,WESTERN HUB,WESTERN HUB,,,63.66,54.36,58.00,72.00,60.00,50.00,76.41,93.25,50.00,74.05,42.00
Highlander Solar Energy Station 1,PJM,solar,active,165.00,38.247123,-77.786223,Spotsylvania,VA,WESTERN HUB,WESTERN HUB,,,62.96,54.36,58.00,72.00,60.00,50.00,73.57,91.46,50.00,70.69,42.00
Mustang Two,CAISO,solar,active,150.00,36.216806,-119.896389,Kings,CA,NP15,NP15,,,68.07,57.96,57.15,90.76,57.61,50.00,75.24,91.26,50.00,69.84,56.22
UC Riverside Lots 30 & 32,CAISO,solar,active,4.00,33.970360,-117.330990,Riverside,CA,SP15,SP15,,,48.21,47.66,49.21,74.54,30.43,50.00,46.30,73.95,50.00,37.41,25.00
Stanford Campus Solar,CAISO,solar,active,3.40,37.434340,-122.160770,Santa Clara,CA,NP15,NP15,,,61.01,57.96,57.15,90.76,57.61,50.00,46.55,73.17,50.00,35.95,56.22
CSU Long Beach Lots 7 & 14,CAISO,solar,active,4.50,33.781040,-118.113570,Los Angeles,CA,SP15,SP15,,,48.43,47.66,49.21,74.54,30.43,50.00,47.19,74.51,50.00,38.46,25.00
Santa Rita East,ERCOT,wind,active,302.40,31.207988,-101.110787,Irion,TX,LZ_HOUSTON,LZ_HOUSTON,,,70.27,47.53,77.77,93.68,66.72,50.00,80.47,86.21,50.00,76.12,44.52
Santa Rosa Junior College Petaluma Solar,CAISO,solar,active,1.20,38.469050,-122.721880,Sonoma,CA,NP15,NP15,,,59.07,57.96,57.15,90.76,57.61,50.00,38.66,68.20,50.00,26.63,56.22
Cuyahoga County Landfill,PJM,solar,active,3.70,41.443122,-81.751526,Cuyahoga,OH,WESTERN HUB,WESTERN HUB,,,55.88,54.36,58.00,72.00,60.00,50.00,44.81,73.32,50.00,36.71,42.00
First Baptist Church of Glenarden,PJM,solar,active,1.50,38.820000,-76.870000,Prince Georges,MD,WESTERN HUB,WESTERN HUB,,,54.20,54.36,58.00,72.00,60.00,50.00,37.97,69.01,50.00,28.63,42.00
Alpha Value Solar,PJM,solar,active,5.00,36.157401,-76.489563,Perquimans,NC,WESTERN HUB,WESTERN HUB,,,56.45,54.36,58.00,72.00,60.00,50.00,47.09,74.76,50.00,39.40,42.00
Lancaster,CAISO,solar,active,3.00,34.743383,-117.972222,Los Angeles,CA,SP15,SP15,,,47.68,47.66,49.21,74.54,30.43,50.00,44.12,72.57,50.00,34.83,25.00
"Bd of Educ of Queen Anne's Cnty, Cnty HS",PJM,solar,active,1.70,39.035986,-76.054316,Queen Annes,MD,WESTERN HUB,WESTERN HUB,,,54.44,54.36,58.00,72.00,60.00,50.00,38.92,69.61,50.00,29.75,42.00
Strauss Wind Farm,CAISO,wind,active,95.30,34.579835,-120.564280,Santa Barbara,CA,NP15,NP15,,,65.32,46.15,57.15,91.90,58.61,50.00,70.82,88.69,50.00,65.78,56.22
AES Alamitos Energy Center,CAISO,natural_gas,active,678.00,33.767229,-118.100194,Los Angeles,CA,SP15,SP15,,,59.69,46.27,49.21,93.33,47.43,50.00,89.81,12.00,50.00,83.34,25.00
AES Huntington Beach Energy Project,CAISO,natural_gas,active,699.20,33.645618,-117.979372,Orange,CA,SP15,SP15,,,59.74,46.27,49.21,93.33,47.43,50.00,90.04,12.00,50.00,83.62,25.00
University Park Solar,PJM,solar,active,1.50,40.817019,-77.844117,Centre,PA,WESTERN HUB,WESTERN HUB,,,54.20,54.36,58.00,72.00,60.00,50.00,37.97,69.01,50.00,28.63,42.00
Puller Solar,PJM,solar,active,15.00,37.572450,-76.467340,Middlesex,VA,WESTERN HUB,WESTERN HUB,,,58.49,54.36,58.00,72.00,60.00,50.00,55.41,80.01,50.00,49.23,42.00
Rambler,ERCOT,solar,active,200.00,31.517000,-100.600000,Tom Green,TX,LZ_NORTH,LZ_NORTH,,,64.91,51.16,75.61,92.77,44.05,50.00,74.92,82.36,50.00,72.42,34.22
Amadeus Wind Farm,ERCOT,wind,active,250.00,32.967360,-100.564280,Fisher,TX,LZ_SOUTH,LZ_SOUTH,,,66.07,43.08,76.30,92.47,49.90,50.00,78.29,85.30,50.00,74.41,44.14
Chaffey College Rancho Cucamonga Campus,CAISO,solar,active,4.00,34.148139,-117.570404,San Bernardino,CA,SP15,SP15,,,48.21,47.66,49.21,74.54,30.43,50.00,46.30,73.95,50.00,37.41,25.00
IKEA Live Oak Rooftop PV System,ERCOT,solar,active,1.70,29.480000,-98.250000,Bexar,TX,LZ_SOUTH,LZ_SOUTH,,,59.01,54.11,76.30,92.76,52.90,50.00,39.23,59.58,50.00,29.75,44.14
Diablo Energy Storage,CAISO,storage,active,200.00,38.028792,-121.900596,Contra Costa,CA,NP15,NP15,,,67.80,66.41,57.15,94.48,66.61,50.00,74.83,12.00,50.00,72.42,56.22
Berry NMW Cogens,CAISO,natural_gas,active,11.40,35.307555,-119.611551,Kern,CA,NP15,NP15,,,63.30,56.28,57.15,95.62,72.61,50.00,60.34,12.00,50.00,46.78,56.22
"Desert Harvest, LLC",CAISO,solar,active,80.00,33.800000,-115.380000,Riverside,CA,SP15,SP15,,,53.80,47.66,49.21,74.54,30.43,50.00,68.99,88.26,50.00,64.22,25.00
"Maverick Solar, LLC",CAISO,solar,active,125.00,33.700000,-115.380000,Riverside,CA,SP15,SP15,,,54.63,47.66,49.21,74.54,30.43,50.00,72.37,90.39,50.00,68.21,25.00
Hillcrest Solar,PJM,solar,active,200.00,39.076972,-83.906046,Brown,OH,WESTERN HUB,WESTERN HUB,,,63.32,54.36,58.00,72.00,60.00,50.00,75.03,92.38,50.00,72.42,42.00
Reloj del Sol Wind Farm,ERCOT,wind,active,209.40,27.030280,-99.388388,Zapata,TX,HB_WEST,HB_WEST,,,59.59,37.81,75.30,85.09,30.25,50.00,75.96,84.46,50.00,72.83,37.29
NIST Solar,PJM,solar,active,4.00,39.127000,-77.216000,Montgomery,MD,WESTERN HUB,WESTERN HUB,,,56.03,54.36,58.00,72.00,60.00,50.00,45.40,73.69,50.00,37.41,42.00
Hunterdon Health System Solar Project,PJM,solar,active,1.50,40.652000,-74.908000,Hunterdon,NJ,WESTERN HUB,WESTERN HUB,,,54.20,54.36,58.00,72.00,60.00,50.00,37.97,69.01,50.00,28.63,42.00
"Seymour Hills Wind Project, LLC",ERCOT,wind,active,30.20,33.578240,-99.192100,Baylor,TX,HB_WEST,HB_WEST,,,55.98,37.81,75.30,85.09,30.25,50.00,61.29,75.21,50.00,55.50,37.29
County of San Diego SBRC,CAISO,solar,active,1.30,32.632660,-117.077750,San Diego,CA,SP15,SP15,,,46.12,47.66,49.21,74.54,30.43,50.00,37.79,68.58,50.00,27.35,25.00
Target Woodland Solar Project,CAISO,solar,active,2.30,38.682746,-121.723451,Yolo,CA,NP15,NP15,,,60.28,57.96,57.15,90.76,57.61,50.00,43.59,71.30,50.00,32.45,56.22
Misae Solar,ERCOT,solar,active,240.00,34.380532,-100.099625,Childress,TX,HB_NORTH,HB_NORTH,,,66.57,51.71,76.14,92.98,45.84,50.00,76.38,83.23,50.00,74.05,42.62
Mesteno,ERCOT,wind,active,201.60,26.523692,-98.745522,Starr,TX,LZ_HOUSTON,LZ_HOUSTON,,,69.51,47.53,77.77,93.68,66.72,50.00,77.40,84.28,50.00,72.49,44.52
Ranchero Wind Farm LLC,ERCOT,wind,active,300.00,30.594908,-101.453021,Crockett,TX,LZ_WEST,LZ_WEST,,,63.26,42.63,73.94,87.07,47.39,50.00,79.59,86.18,50.00,76.04,29.86
Liberty HS Solar Project,CAISO,solar,active,1.50,35.364408,-119.127496,Kern,CA,SP15,SP15,,,46.38,47.66,49.21,74.54,30.43,50.00,38.87,69.26,50.00,28.63,25.00
Frontier HS Solar Project,CAISO,solar,active,1.40,35.418240,-119.148880,Kern,CA,SP15,SP15,,,46.26,47.66,49.21,74.54,30.43,50.00,38.35,68.93,50.00,28.01,25.00
"Valentine Solar, LLC",CAISO,solar,active,111.20,34.904220,-118.384341,Kern,CA,SP15,SP15,,,54.41,47.66,49.21,74.54,30.43,50.00,71.49,89.83,50.00,67.16,25.00
